area,condo_complex,bathrooms,new_address,legal_status,furniture_state,frontage,floors,bedrooms
40.0,0,,"Ba Đình, Hà Nội",Have certificate,,,4.0,3.0
16.8,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,2.0,2.0
78.5,1,,"Lê Chân, Hải Phòng",Have certificate,,5.0,,
75.0,0,2.0,"Ngũ Hành Sơn, Đà Nẵng",Have certificate,Full,5.0,1.0,2.0
30.0,0,,"Long Biên, Hà Nội",Have certificate,Full,,5.0,4.0
81.3,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,4.0,1.0,
75.0,0,4.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,4.0,6.0
43.5,0,9.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,4.0,5.0,9.0
55.0,0,6.0,"Cầu Giấy, Hà Nội",Have certificate,Full,6.0,4.0,6.0
60.0,0,,"Tân Phú, Hồ Chí Minh",,,,2.0,2.0
87.0,0,5.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,4.33,3.0,4.0
42.0,0,4.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Full,4.0,4.0,6.0
75.6,0,,"Tân Phú, Hồ Chí Minh",,,,,
225.0,1,2.0,"Phù Cát, Bình Định",Sale contract,Basic,,1.0,2.0
36.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,,4.2,5.0,3.0
45.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,,4.0,4.0
33.0,0,4.0,"Quận 3, Hồ Chí Minh",Have certificate,Full,3.3,5.0,5.0
48.0,0,,"Quận 3, Hồ Chí Minh",Have certificate,,,3.0,
53.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,,4.9,4.0,4.0
33.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,Full,3.2,5.0,3.0
14.0,0,1.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,,2.0,1.0
108.0,0,1.0,"Huế, Thừa Thiên Huế",Have certificate,Basic,6.0,,2.0
68.4,0,,"Đông Anh, Hà Nội",Have certificate,,6.2,4.0,
90.0,0,4.0,"Bình Tân, Hồ Chí Minh",Have certificate,,4.5,4.0,5.0
80.0,0,9.0,"Bình Tân, Hồ Chí Minh",Have certificate,,,4.0,8.0
100.0,0,4.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,5.0,3.0,4.0
40.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,,3.8,4.0,4.0
78.0,0,,"Hóc Môn, Hồ Chí Minh",,,8.0,2.0,
40.0,0,,"Ba Đình, Hà Nội",Have certificate,Full,4.0,5.0,
45.0,0,4.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,,6.0,4.0,3.0
54.0,0,3.0,"Thanh Khê, Đà Nẵng",Have certificate,Full,,3.0,3.0
52.7,0,,"Quận 12, Hồ Chí Minh",,,,2.0,3.0
56.0,0,2.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,4.0,2.0,2.0
67.5,1,4.0,"Thủy Nguyên, Hải Phòng",Have certificate,,5.0,3.0,4.0
58.0,0,,"Đông Anh, Hà Nội",Have certificate,,5.0,5.0,
40.0,0,,"Long Biên, Hà Nội",Have certificate,,,1.0,
27.0,0,1.0,"Quận 12, Hồ Chí Minh",Sale contract,Basic,4.5,,1.0
150.0,1,1.0,"Bến Cát, Bình Dương",Have certificate,,,1.0,1.0
39.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,,2.0,2.0
45.0,0,,"Thanh Xuân, Hà Nội",Have certificate,Basic,,2.0,
68.0,0,3.0,"Bình Tân, Hồ Chí Minh",Have certificate,,6.8,2.0,3.0
92.5,0,2.0,"Ngũ Hành Sơn, Đà Nẵng",,,5.0,2.0,3.0
92.0,0,4.0,"Liên Chiểu, Đà Nẵng",Have certificate,,5.0,3.0,4.0
114.6,0,,"Quận 6, Hồ Chí Minh",Have certificate,,6.75,,
75.0,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.2,3.0,4.0
37.0,0,3.0,"Long Biên, Hà Nội",Have certificate,,,3.0,3.0
46.0,0,2.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,2.0,2.0
55.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,Full,4.0,4.0,4.0
80.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,4.3,2.0,4.0
36.5,0,,"Quận 7, Hồ Chí Minh",Have certificate,,,3.0,4.0
10.8,0,1.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,,2.0,1.0
126.0,0,2.0,"Hạ Long, Quảng Ninh",Have certificate,,9.0,1.0,2.0
39.0,0,,"Đống Đa, Hà Nội",Have certificate,,3.4,4.0,4.0
100.0,0,5.0,"Quận 9, Hồ Chí Minh",Have certificate,,,2.0,6.0
59.0,0,5.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,,1.0,5.0
430.4,0,9.0,"Plei Ku, Gia Lai",Have certificate,,20.0,1.0,9.0
35.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Full,,5.0,3.0
120.0,1,4.0,"Nhơn Trạch, Đồng Nai",Sale contract,,,3.0,3.0
32.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,7.0,5.0,3.0
38.0,0,1.0,"Long Biên, Hà Nội",Have certificate,Full,3.1,1.0,2.0
65.0,0,4.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,4.0,3.0,5.0
323.0,1,3.0,"Phúc Yên, Vĩnh Phúc",Have certificate,Full,20.0,1.0,3.0
140.0,0,3.0,"Bến Cát, Bình Dương",Have certificate,Full,8.0,1.0,3.0
90.0,0,3.0,"Bình Tân, Hồ Chí Minh",Have certificate,,5.0,3.0,4.0
90.0,0,3.0,"Bắc Từ Liêm, Hà Nội",Sale contract,Full,,2.0,4.0
33.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,Basic,5.0,5.0,3.0
40.0,0,,"Hoàng Mai, Hà Nội",Have certificate,,,4.0,4.0
120.0,0,3.0,"Cẩm Lệ, Đà Nẵng",Have certificate,Full,5.0,2.0,3.0
28.0,0,3.0,"Thanh Xuân, Hà Nội",Have certificate,Full,3.0,4.0,3.0
61.0,0,2.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,3.7,2.0,3.0
36.0,0,5.0,"Thanh Trì, Hà Nội",Have certificate,Full,,5.0,4.0
65.5,0,2.0,"Hóc Môn, Hồ Chí Minh",Have certificate,Basic,5.0,1.0,2.0
37.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,4.2,5.0,3.0
102.0,0,1.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,7.0,1.0,5.0
50.0,0,,"Hai Bà Trưng, Hà Nội",Have certificate,,,,
111.0,1,4.0,"Biên Hòa, Đồng Nai",Have certificate,,6.0,3.0,4.0
64.0,0,,"Nha Trang, Khánh Hòa",Have certificate,Full,4.0,3.0,3.0
100.0,0,,"An Dương, Hải Phòng",,,5.0,4.0,
42.0,0,4.0,"Thanh Xuân, Hà Nội",Have certificate,,,5.0,4.0
38.0,0,5.0,"Hà Đông, Hà Nội",Have certificate,Full,,6.0,3.0
60.0,1,3.0,"Nha Trang, Khánh Hòa",Have certificate,,6.0,3.0,4.0
144.0,0,5.0,"Sơn Trà, Đà Nẵng",Have certificate,Basic,6.0,4.0,5.0
22.0,0,,"Bình Thạnh, Hồ Chí Minh",Have certificate,,,2.0,
55.0,0,2.0,"Sơn Trà, Đà Nẵng",Have certificate,,4.4,2.0,2.0
74.0,0,,"Nha Trang, Khánh Hòa",Have certificate,,6.55,3.0,
72.0,0,1.0,"Quận 12, Hồ Chí Minh",Have certificate,,4.0,1.0,1.0
98.0,1,,"Việt Trì, Phú Thọ",Sale contract,Basic,7.0,,
30.71,0,2.0,"Quận 3, Hồ Chí Minh",Have certificate,Full,4.03,2.0,2.0
84.9,0,,"Nhà Bè, Hồ Chí Minh",Have certificate,,7.0,,
62.5,1,,"Văn Giang, Hưng Yên",,,,,
41.0,0,3.0,"Thanh Trì, Hà Nội",Have certificate,Full,3.2,4.0,3.0
146.0,0,2.0,"Vĩnh Tường, Vĩnh Phúc",Have certificate,Basic,8.0,2.0,3.0
39.0,0,,"Thanh Xuân, Hà Nội",Have certificate,,3.5,4.0,4.0
68.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,4.4,1.0,3.0
135.0,1,5.0,"Từ Sơn, Bắc Ninh",,,9.0,3.0,5.0
60.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,8.0,2.0,3.0
35.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,,,4.0,4.0
80.0,0,2.0,"Hóc Môn, Hồ Chí Minh",Have certificate,,5.3,2.0,3.0
108.0,0,,"Gò Vấp, Hồ Chí Minh",,,4.1,,
100.0,0,3.0,"Nha Trang, Khánh Hòa",Have certificate,Full,5.0,3.0,
51.0,0,6.0,"Quận 8, Hồ Chí Minh",Have certificate,,4.0,5.0,6.0
75.0,0,,"Văn Giang, Hưng Yên",Sale contract,,6.0,5.0,
60.0,0,5.0,"Hoàng Mai, Hà Nội",Have certificate,Full,,5.0,6.0
77.0,0,,"Thủy Nguyên, Hải Phòng",Sale contract,,5.5,,
75.0,1,3.0,"Huyện Văn Giang, Hưng Yên",Have certificate,,,5.0,5.0
247.0,1,3.0,"Phú Quốc, Kiên Giang",Sale contract,Full,,1.0,3.0
46.0,0,5.0,"Cầu Giấy, Hà Nội",Have certificate,Full,5.0,6.0,4.0
56.1,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,,3.0,3.0
34.0,0,1.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,5.2,2.0,2.0
93.7,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.0,3.0,4.0
71.5,0,1.0,"Nha Trang, Khánh Hòa",Have certificate,,3.6,1.0,2.0
43.0,0,2.0,"Nam Từ Liêm, Hà Nội",,,,3.0,2.0
53.0,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,5.3,2.0,2.0
77.0,1,2.0,"Liên Chiểu, Đà Nẵng",Have certificate,Basic,8.0,,2.0
69.0,0,2.0,"Biên Hòa, Đồng Nai",Have certificate,Full,5.0,2.0,3.0
42.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,3.6,2.0,2.0
46.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,,2.0,2.0
77.0,0,5.0,"Phú Nhuận, Hồ Chí Minh",,,,4.0,6.0
43.0,0,4.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,4.0,4.0,3.0
22.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Full,2.8,3.0,2.0
41.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,,3.0,3.0
54.1,0,3.0,"Quốc Oai, Hà Nội",Have certificate,Full,3.5,4.0,3.0
87.0,0,2.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,4.5,1.0,3.0
75.0,1,,"Quận 9, Hồ Chí Minh",Have certificate,,5.0,,
40.0,0,5.0,"Quận 4, Hồ Chí Minh",,,,3.0,4.0
390.0,0,2.0,"Phú Mỹ, Bà Rịa Vũng Tàu",Have certificate,,,,4.0
74.3,0,2.0,"Nha Trang, Khánh Hòa",Have certificate,,5.0,2.0,3.0
32.0,0,3.0,"Hoài Đức, Hà Nội",Have certificate,Basic,3.5,4.0,4.0
172.0,1,2.0,"Tân Uyên, Bình Dương",,Basic,30.0,2.0,4.0
43.0,0,5.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Full,,5.0,4.0
37.1,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,5.42,6.0,3.0
72.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,Full,4.14,3.0,
41.0,0,,"Phú Nhuận, Hồ Chí Minh",Have certificate,Full,4.0,2.0,2.0
54.5,0,,"Thủ Đức, Hồ Chí Minh",Have certificate,,,4.0,
35.0,0,3.0,"Cầu Giấy, Hà Nội",,,,4.0,4.0
100.0,0,4.0,"Thủ Đức, Hồ Chí Minh",,,5.0,3.0,5.0
33.0,0,3.0,"Hoài Đức, Hà Nội",Have certificate,Basic,,4.0,3.0
45.0,0,4.0,"Hai Bà Trưng, Hà Nội",Have certificate,Full,,4.0,5.0
45.0,0,3.0,"Tây Hồ, Hà Nội",Have certificate,Full,,4.0,3.0
100.0,1,6.0,"Từ Sơn, Bắc Ninh",Have certificate,,5.0,3.0,4.0
61.0,0,3.0,"Biên Hòa, Đồng Nai",Have certificate,Full,6.0,2.0,3.0
55.0,0,5.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,5.0,4.0,4.0
38.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,Full,,5.0,3.0
102.0,0,6.0,"Gò Vấp, Hồ Chí Minh",Have certificate,Full,,5.0,5.0
23.0,0,,"Nhà Bè, Hồ Chí Minh",,,,,
32.0,0,,"Ba Đình, Hà Nội",Have certificate,,,,
50.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,,5.0,4.0,5.0
68.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,4.0,2.0,3.0
120.0,1,3.0,"Mê Linh, Hà Nội",,,,3.0,4.0
50.0,0,4.0,"Long Biên, Hà Nội",Have certificate,,,5.0,5.0
60.0,0,,"Tân Bình, Hồ Chí Minh",,,4.0,2.0,4.0
56.0,0,4.0,"Thanh Trì, Hà Nội",Have certificate,,,4.0,4.0
52.0,0,1.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,,1.0,1.0
200.0,0,,"Hóc Môn, Hồ Chí Minh",Have certificate,,10.0,,
132.0,0,2.0,"Củ Chi, Hồ Chí Minh",Have certificate,,6.0,,2.0
64.0,0,,"Tân Phú, Hồ Chí Minh",Have certificate,,,,
100.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,7.0,2.0,3.0
100.7,0,,"Quận 2, Hồ Chí Minh",Have certificate,,,,3.0
37.0,0,3.0,"Chương Mỹ, Hà Nội",Have certificate,Full,3.8,4.0,3.0
70.0,0,,"Bình Chánh, Hồ Chí Minh",,,,,3.0
30.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.0,4.0,3.0
288.0,0,1.0,"Hòa Vang, Đà Nẵng",,,12.0,,2.0
68.0,0,3.0,"Quận 8, Hồ Chí Minh",Have certificate,Full,5.5,2.0,2.0
125.0,0,2.0,"Hà Tiên, Kiên Giang",Have certificate,Basic,5.0,1.0,2.0
85.0,0,,"Hội An, Quảng Nam",,,4.1,3.0,
56.0,0,,"Tây Hồ, Hà Nội",Have certificate,,,5.0,
79.7,0,7.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,4.8,5.0,7.0
68.0,0,4.0,"An Dương, Hải Phòng",Have certificate,Basic,4.0,3.0,3.0
170.0,0,3.0,"Đà Lạt, Lâm Đồng",,,12.0,,3.0
40.0,0,3.0,"Đống Đa, Hà Nội",Have certificate,,4.0,4.0,4.0
48.0,0,3.0,"Nha Trang, Khánh Hòa",,Basic,3.5,3.0,4.0
84.0,0,3.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,,3.0,4.0
64.0,0,4.0,"Bắc Từ Liêm, Hà Nội",Have certificate,Basic,4.1,5.0,6.0
72.0,1,4.0,"Thuận An, Bình Dương",Have certificate,Full,22.0,3.0,5.0
45.0,0,3.0,"Ba Đình, Hà Nội",,,,4.0,4.0
41.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,3.3,4.0,5.0
61.0,0,4.0,"An Dương, Hải Phòng",Have certificate,Full,4.0,4.0,3.0
100.0,0,5.0,"Phan Thiết, Bình Thuận",Have certificate,,,4.0,6.0
53.0,0,1.0,"Phú Nhuận, Hồ Chí Minh",Have certificate,,4.0,1.0,2.0
45.0,0,4.0,"Bắc Từ Liêm, Hà Nội",Have certificate,,,5.0,3.0
111.4,0,1.0,"Thanh Xuân, Hà Nội",Have certificate,Basic,14.0,1.0,2.0
56.0,0,2.0,"Bình Chánh, Hồ Chí Minh",Have certificate,,8.0,1.0,2.0
35.0,0,5.0,"Thanh Trì, Hà Nội",,,3.2,6.0,4.0
50.2,0,4.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,4.8,4.0,4.0
107.0,0,,"Đông Anh, Hà Nội",,,5.0,3.0,
33.0,0,4.0,"Đống Đa, Hà Nội",Have certificate,Full,3.0,5.0,3.0
45.0,0,,"Tân Bình, Hồ Chí Minh",Have certificate,,4.0,2.0,2.0
60.0,0,3.0,"An Dương, Hải Phòng",Have certificate,Full,4.5,3.0,3.0
62.0,0,4.0,"Quận 2, Hồ Chí Minh",Have certificate,,4.2,2.0,3.0
10.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,,,3.0,3.0
100.0,1,3.0,"Thủ Dầu Một, Bình Dương",Have certificate,,,3.0,5.0
60.0,0,2.0,"Dĩ An, Bình Dương",Have certificate,,4.0,2.0,2.0
30.0,0,3.0,"Chương Mỹ, Hà Nội",Have certificate,Basic,4.2,4.0,3.0
12.0,0,3.0,"Quận 6, Hồ Chí Minh",Have certificate,,3.0,4.0,3.0
72.2,0,1.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,,1.0,2.0
73.2,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Basic,4.0,1.0,2.0
30.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,,3.0,2.0,2.0
40.0,0,,"Quận 7, Hồ Chí Minh",Have certificate,Full,,2.0,3.0
211.3,0,,"Vũng Tàu, Bà Rịa Vũng Tàu",,,,,
140.0,0,,"Quận 12, Hồ Chí Minh",Have certificate,Full,,,4.0
19.2,0,3.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,,3.0,2.0
80.6,0,5.0,"Quận 2, Hồ Chí Minh",Have certificate,Full,5.5,4.0,4.0
40.0,0,5.0,"Ba Đình, Hà Nội",Have certificate,Basic,,6.0,3.0
70.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,,,5.0,4.0
72.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Basic,4.5,2.0,3.0
67.0,0,3.0,"Tây Hồ, Hà Nội",Have certificate,Full,5.0,4.0,3.0
52.0,1,,"Văn Giang, Hưng Yên",Have certificate,,4.0,5.0,
35.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Basic,,4.0,4.0
150.0,0,4.0,"Bàu Bàng, Bình Dương",Have certificate,Full,,2.0,4.0
40.0,0,,"Ninh Kiều, Cần Thơ",Have certificate,,4.0,3.0,
58.0,0,2.0,"Tân Phú, Hồ Chí Minh",Have certificate,Full,8.0,3.0,2.0
72.09,0,1.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,4.0,1.0,2.0
94.6,0,4.0,"Sơn Trà, Đà Nẵng",Have certificate,,5.0,3.0,4.0
63.0,1,5.0,"Văn Giang, Hưng Yên",Have certificate,,4.5,5.0,6.0
48.0,0,3.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,4.0,3.0,4.0
34.0,0,4.0,"Hà Đông, Hà Nội",Have certificate,,8.1,5.0,4.0
34.0,0,3.0,"Hai Bà Trưng, Hà Nội",,,4.2,5.0,3.0
205.0,0,2.0,"Diên Khánh, Khánh Hòa",Have certificate,Basic,10.0,1.0,2.0
113.0,1,3.0,"Biên Hòa, Đồng Nai",Have certificate,Basic,6.0,2.0,3.0
51.6,0,2.0,"Quận 7, Hồ Chí Minh",Have certificate,Full,4.0,2.0,2.0
81.0,0,4.0,"Phú Nhuận, Hồ Chí Minh",,,,4.0,4.0
240.0,1,4.0,"Vân Đồn, Quảng Ninh",Sale contract,,10.0,3.0,4.0
45.0,0,4.0,"Cầu Giấy, Hà Nội",Have certificate,,5.0,5.0,3.0
39.3,0,2.0,"Quận 11, Hồ Chí Minh",Have certificate,Full,4.0,2.0,3.0
55.0,0,,"Long Biên, Hà Nội",,,5.5,,
53.0,0,2.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.5,3.0,3.0
30.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,3.6,4.0,2.0
307.0,1,3.0,"Lương Sơn, Hòa Bình",Have certificate,Full,,2.0,4.0
114.0,1,5.0,"Thủ Dầu Một, Bình Dương",Sale contract,,6.0,5.0,5.0
23.7,0,,"Quận 4, Hồ Chí Minh",Have certificate,,,,
62.5,1,,"Văn Giang, Hưng Yên",Sale contract,,5.0,,
56.0,0,5.0,"Gò Vấp, Hồ Chí Minh",,,,4.0,5.0
26.0,0,4.0,"Ba Đình, Hà Nội",,Full,,5.0,3.0
32.0,0,5.0,"Cầu Giấy, Hà Nội",Have certificate,Full,4.8,6.0,3.0
85.0,0,,"Gò Vấp, Hồ Chí Minh",,,,,
41.0,1,,"Quận 9, Hồ Chí Minh",Sale contract,,,,
30.0,0,3.0,"Quận 3, Hồ Chí Minh",Have certificate,Basic,3.4,4.0,2.0
93.0,0,,"Dĩ An, Bình Dương",Have certificate,,,,2.0
41.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Basic,5.0,3.0,3.0
40.0,0,4.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,,5.0,4.0
27.0,0,,"Cầu Giấy, Hà Nội",Have certificate,,,,
50.0,0,,"Hà Đông, Hà Nội",Have certificate,,3.75,,
60.0,0,3.0,"Thuận An, Bình Dương",Have certificate,,13.0,3.0,4.0
87.7,0,1.0,"Nha Trang, Khánh Hòa",Have certificate,,5.0,1.0,2.0
80.0,0,4.0,"Tân Phú, Hồ Chí Minh",,,4.0,3.0,3.0
75.0,1,5.0,"Kiến An, Hải Phòng",Have certificate,,5.0,4.0,4.0
33.0,0,,"Hà Đông, Hà Nội",,,,5.0,
56.0,0,2.0,"Cần Giuộc, Long An",Have certificate,,,2.0,2.0
80.0,1,4.0,"Nhà Bè, Hồ Chí Minh",Have certificate,,,3.0,5.0
60.0,0,3.0,"Quận 9, Hồ Chí Minh",,,,3.0,3.0
40.0,0,3.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Basic,,3.0,4.0
80.0,1,7.0,"Quận 8, Hồ Chí Minh",Have certificate,,5.0,3.0,7.0
68.0,0,4.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,,3.0,4.0
46.0,0,,"Nam Từ Liêm, Hà Nội",Have certificate,Basic,,4.0,
52.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,,5.0,3.0
92.0,0,,"Quận 12, Hồ Chí Minh",Have certificate,Full,,,5.0
135.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,,7.0,1.0,2.0
51.0,0,1.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,4.1,1.0,1.0
63.8,0,3.0,"Thủ Đức, Hồ Chí Minh",Have certificate,,5.3,2.0,2.0
34.0,0,,"Bắc Từ Liêm, Hà Nội",Have certificate,,4.1,4.0,4.0
148.0,0,,"Ngũ Hành Sơn, Đà Nẵng",,,5.0,2.0,
68.0,0,5.0,"Quận 6, Hồ Chí Minh",Have certificate,,,3.0,4.0
44.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,4.0,2.0,2.0
74.0,0,4.0,"Nam Từ Liêm, Hà Nội",Have certificate,,,4.0,7.0
64.0,1,,"Nam Từ Liêm, Hà Nội",,,,,
74.0,0,4.0,"Quận 6, Hồ Chí Minh",Have certificate,,10.0,4.0,5.0
36.0,0,4.0,"Hoàng Mai, Hà Nội",Have certificate,Full,4.6,5.0,4.0
50.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Basic,4.0,2.0,3.0
98.0,0,2.0,"Quận 12, Hồ Chí Minh",Have certificate,Full,4.7,2.0,3.0
54.0,0,2.0,"Tân Bình, Hồ Chí Minh",Have certificate,,,2.0,2.0
100.0,1,3.0,"Tân Uyên, Bình Dương",Sale contract,,5.0,3.0,3.0
51.0,0,4.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Basic,4.2,2.0,3.0
65.0,1,4.0,"Văn Giang, Hưng Yên",Sale contract,,5.0,5.0,5.0
35.0,0,2.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,,3.0,2.0,2.0
32.0,0,1.0,"Quận 7, Hồ Chí Minh",Sale contract,,,2.0,2.0
37.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,3.3,5.0,4.0
88.0,1,,"Quận 7, Hồ Chí Minh",Have certificate,,,,
63.0,0,4.0,"Thanh Trì, Hà Nội",Have certificate,Full,5.0,4.0,4.0
100.0,1,,"Tân Uyên, Bình Dương",,,,,
105.0,1,6.0,"Mộc Châu, Sơn La",,,7.5,4.0,6.0
45.0,0,4.0,"Quận 8, Hồ Chí Minh",Have certificate,,,4.0,4.0
82.0,0,1.0,"Đông Anh, Hà Nội",Have certificate,,4.5,2.0,2.0
125.0,1,4.0,"Quận 9, Hồ Chí Minh",Sale contract,,5.0,3.0,4.0
45.0,0,3.0,"Long Biên, Hà Nội",Have certificate,Full,5.0,6.0,4.0
56.3,0,,"Thanh Trì, Hà Nội",Have certificate,,5.93,,
30.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,Full,,5.0,3.0
113.0,1,,"Cẩm Phả, Quảng Ninh",Have certificate,Basic,6.0,6.0,
112.0,1,4.0,"Hiệp Hòa, Bắc Giang",,,7.0,4.0,6.0
21.0,0,1.0,"Bình Thạnh, Hồ Chí Minh",Have certificate,Full,,2.0,1.0
48.6,0,3.0,"Lê Chân, Hải Phòng",Have certificate,Full,5.2,3.0,3.0
56.0,0,3.0,"Chương Mỹ, Hà Nội",Have certificate,Basic,3.8,3.0,3.0
95.0,0,4.0,"Long Biên, Hà Nội",Have certificate,Full,4.2,3.0,3.0
280.0,0,1.0,"Phú Giáo, Bình Dương",Have certificate,,10.0,1.0,2.0
90.0,0,3.0,"Gò Vấp, Hồ Chí Minh",Have certificate,,,3.0,3.0
87.0,0,1.0,"Quận 8, Hồ Chí Minh",Have certificate,,3.7,,2.0
151.2,1,,"Nhơn Trạch, Đồng Nai",Sale contract,,60.0,,
48.1,0,3.0,"Tân Bình, Hồ Chí Minh",Have certificate,Full,5.0,3.0,4.0
300.0,0,4.0,"Đất Đỏ, Bà Rịa Vũng Tàu",Have certificate,Full,10.0,2.0,3.0
42.0,0,2.0,"Bình Tân, Hồ Chí Minh",Have certificate,Full,4.0,2.0,2.0
19.0,0,2.0,"Đống Đa, Hà Nội",Have certificate,Full,3.3,3.0,2.0
50.0,0,5.0,"Đống Đa, Hà Nội",Have certificate,Basic,4.3,6.0,4.0
39.0,0,3.0,"Quận 10, Hồ Chí Minh",Have certificate,Full,,5.0,3.0
80.0,0,8.0,"Thủ Đức, Hồ Chí Minh",Have certificate,Full,,5.0,7.0
60.0,0,,"Gò Vấp, Hồ Chí Minh",,,,3.0,
58.0,0,5.0,"Tân Bình, Hồ Chí Minh",,,4.2,4.0,4.0
35.0,0,5.0,"Long Biên, Hà Nội",Have certificate,Basic,35.0,6.0,3.0
33.0,0,3.0,"Hà Đông, Hà Nội",Have certificate,,,4.0,4.0
112.5,0,,"Cẩm Lệ, Đà Nẵng",,,,,
33.0,0,3.0,"Hoàng Mai, Hà Nội",Have certificate,Full,,5.0,3.0
32.0,0,,"Đống Đa, Hà Nội",Have certificate,Full,,5.0,
30.0,0,4.0,"Long Biên, Hà Nội",Have certificate,,3.0,5.0,3.0
90.0,0,6.0,"Quận 7, Hồ Chí Minh",Have certificate,,5.0,4.0,4.0
135.0,0,5.0,"Quận 8, Hồ Chí Minh",Have certificate,Basic,5.0,1.0,5.0
